date,open,high,low,close,volume,MACD,RSI,CCI,DX,Turbulence
2010-03-08,12.93410437265251,12.998763034626837,12.914947671630998,12.967631340026855,22670100,0.025349321081201,55.034819795142745,124.68460468029528,9.248866343867745,122.6365999791008
2010-03-09,12.960445285887069,13.051446446307317,12.91254943345266,12.94607639312744,37753800,0.0272370132052177,53.73724254289123,127.26286842904096,15.262128527905308,129.736819728563
2010-03-10,12.925126303469003,13.009415464845874,12.891410363314872,12.915493965148926,38091000,0.0259659570738381,51.86866787612809,75.86818954703591,12.053781981933842,154.09983601190643
2010-03-11,12.917897749907135,13.002188265740031,12.891406759906294,12.997370719909668,32021700,0.0312056860449931,56.254406400625015,108.41949923062512,12.053209408428144,123.6176951664375
2010-03-12,13.043125972395996,13.062392019028566,12.954020678972412,12.980511665344238,31433700,0.0336103846064066,55.14026331721149,146.93472113739404,19.45814210060723,122.66169005517118
2010-03-15,13.098522482726484,13.37547222635072,13.088890143165573,13.34657382965088,73121700,0.0643129235424435,69.33961099126037,340.05406706970217,45.26693196110186,124.12989892992891
2010-03-16,13.457353756746086,13.55127526682536,13.389921868983723,13.483844757080078,55359000,0.0985850958537195,72.81461683858048,289.8704386768369,54.1513331687512,164.39875129760483
2010-03-17,13.49829000395195,13.517556056082624,13.404368516571196,13.4669828414917,37485600,0.1229679259554625,71.73902774006311,180.35115777970248,54.1513331687512,150.35566386287195
2010-03-18,13.4597621267072,13.474212014847357,13.37547294991253,13.47180461883545,28416600,0.1410545821941582,71.86700380004531,126.10766422084824,49.524695424947446,130.39177428958408
2010-03-19,13.327308654785156,13.551276411599815,13.281551593798929,13.327308654785156,51552300,0.1420908361641188,62.70340604494864,87.18789051314155,35.309159709731944,142.76792335269224
2010-03-22,13.320080424454442,13.471801458297366,13.276732148220832,13.394737243652344,29622300,0.146662366036951,64.94938245050281,71.46907245380595,34.601997217732006,111.51107245776926
2010-03-23,13.397149175818344,13.486255909940894,13.392333005276328,13.459763526916504,28107900,0.1537599648468592,67.01245972238573,77.50953301447815,35.687612323223675,98.27300571547144
2010-03-24,13.4212241117754,13.48624719513535,13.348976088262518,13.385099411010742,26096700,0.151612399513457,62.46602099776487,57.75595164543391,28.781912167858632,98.82021486476192
2010-03-25,13.397145385182728,13.48384332049499,13.389920442405296,13.392329216003418,29379300,0.148778794029285,62.729701485860886,55.73260117692064,28.78191216785862,87.44311432399086
2010-03-26,13.392323948903838,13.476613077467702,13.358608021875014,13.368240356445312,29841900,0.1429416294939827,61.18732916287565,43.22455644998888,23.516642610627606,77.84853619378767
2010-03-29,13.365839221596444,13.426044785898585,13.348981939195252,13.42363739013672,29329500,0.1411585245884978,63.4151111917596,36.91796628471099,21.86707635837152,64.10954421810483
2010-03-30,13.43326627483625,13.498289369975415,13.404367887005888,13.464574813842772,20823900,0.1414185243503425,65.01327446483955,59.79756823948808,29.47913786225709,48.18837188621379
2010-03-31,13.440492498044394,13.462167324496686,13.365837059181189,13.38991928100586,29900700,0.1340551936314593,59.87637483612501,22.195850061660853,22.61779018597013,52.48372889876672
2010-04-01,13.426043932953936,13.450127535161815,13.28636537902618,13.363430976867676,35364300,0.1246454807024335,58.12163121464455,-78.13113020840227,9.704875157559982,106.2214192422462
2010-04-05,13.414004198875416,13.421229141736086,13.298407869138597,13.363430976867676,32246400,0.1158527371745385,58.121631214644566,-119.12477093458392,9.704875157559986,334.066666920052
2010-04-06,13.351388259250704,13.397145311243955,13.315264923579836,13.37306308746338,28701600,0.108411949931833,58.63290074958608,-109.6373479327158,9.704875157559975,260.38311169437816
2010-04-07,13.36583962848105,13.462169912314009,13.279141684022846,13.312857627868652,38805600,0.0965440947747833,54.18042403672838,-119.83972783790092,18.478194718217477,193.93484717468525
2010-04-08,13.315259694302348,13.413998702248824,13.283952540079412,13.336933135986328,33419100,0.088066253407284,55.631400169674805,-114.93670403069342,18.478194718217477,157.4667579094231
2010-04-09,13.33693589522488,13.33693589522488,13.1563164944032,13.262280464172363,37605300,0.0744652670811234,50.31119464037632,-235.29887863700824,2.98132491604762,157.75953356173702
2010-04-12,13.250240325927734,13.2695063783876,13.144276348390088,13.250240325927734,35862900,0.0620001497624098,49.48916151912911,-206.1549416324024,4.734242467967814,143.80730940691348
2010-04-13,13.22374986944528,13.2959979136128,13.163542936302877,13.177992820739746,38553300,0.0457641440445755,44.76288801681478,-169.72047639235169,0.4344365383587354,128.81430439789185
2010-04-14,13.156316965301995,13.223748835389877,13.08647770000744,13.15872573852539,44060700,0.0309851228178388,43.5679278245946,-166.80305530666516,11.780861411414932,117.62833069505108
2010-04-15,13.040723914995418,13.091298519213083,12.985334519160723,13.035907745361328,52977900,0.0092555640223466,36.82027017935503,-190.2881568750101,24.01905584110009,81.44019532824105
2010-04-16,13.031089782714844,13.14668610612991,12.96606667854176,13.031089782714844,57696000,-0.0082588344931835,36.58092376879119,-141.90997439998085,14.640157467441783,69.20395077529137
2010-04-19,13.004594995592475,13.120191285311982,13.004594995592475,13.098516464233398,33946800,-0.016508057203378,42.23969890965874,-105.62755621145988,14.640157467441774,53.153751629618895
2010-04-20,13.122606794361452,13.202078423078667,13.096115792116654,13.129830360412598,27276900,-0.0202850227973172,44.70722044906663,-57.55515272177404,1.4811964153260693,45.06771573618269
2010-04-21,13.11056241887397,13.14186958337063,13.04794671186381,13.11778736114502,34497900,-0.0239737106224904,43.92994596882276,-71.7116137450647,8.159360314506964,42.902653322169634
2010-04-22,13.093703647608724,13.161135522877183,13.04072165675734,13.122603416442873,32763600,-0.0262063167794508,44.346651749738456,-58.53848651912739,5.090975055100029,40.40487190939
2010-04-23,13.117787973513137,13.15150253499613,12.985332989055305,13.13223648071289,49787400,-0.026888412581405,45.2235518012586,-61.96155615080285,12.75410499638365,22.580770954804905
2010-04-26,13.132235821466663,13.17317670151963,13.007005785903784,13.014230728149414,44253000,-0.0365299617751055,37.4408869203541,-72.86940359984654,9.04383127445782,99.2359841940108
2010-04-27,12.908268123919436,13.105744825904964,12.891409466007357,13.014230728149414,57523800,-0.0436675862228757,37.4408869203541,-112.87801016419522,23.501906665134072,105.1322561007444
2010-04-28,12.985332396360445,13.028680672014945,12.889002129341089,12.910676956176758,44712600,-0.0570228055775192,31.860674424211787,-160.54131217709647,23.773651281932484,176.7527511052948
2010-04-29,12.92271591525335,13.059987039652178,12.896224923982528,12.932348251342772,39960000,-0.0651076996959485,34.07508336611751,-125.12007875094244,17.907769628284303,151.89260493167555
2010-04-30,12.961252608284743,13.040724232240276,12.917902946472168,12.917902946472168,48838200,-0.0718523823744696,33.29828484858712,-113.73700798364864,17.907769628284292,128.54466640332686
2010-05-03,12.975692043614766,12.992550692980515,12.876954431684505,12.941977500915527,36903000,-0.0743973700744167,35.92014319002841,-117.86366240222549,23.413703641055264,105.96262206075274
2010-05-04,12.905858517038848,13.141868688431822,12.896226180011285,13.009413719177246,56012700,-0.0701639456466658,42.71293671660261,-22.947578545132288,2.314887612010045,184.436976813002
2010-05-05,13.031093086862654,13.23338739314095,12.961253796009796,13.190037727355955,49829700,-0.0516388182129858,56.12772890252175,94.83995069023828,14.130923733278896,262.9929432082055
2010-05-06,13.08888418491384,13.192439367147882,12.409754946403355,12.819159507751465,72202500,-0.0661220798420796,36.97948979061631,-187.24024586332703,36.06066701816341,329.630694477805
2010-05-07,12.773402527034904,12.91308103382102,12.47477808699236,12.619274139404297,86835300,-0.0926611081678725,30.86744634069934,-219.4455470115287,36.06066701816341,243.05255600755515
2010-05-10,12.778222592463502,12.821572248220182,12.482006834877367,12.662626266479492,81270900,-0.1089395377941286,33.43708433350817,-179.66675586969663,36.06066701816341,189.87174112371417
2010-05-11,12.607235126716198,12.708381553405369,12.563885476977944,12.633726119995115,58869900,-0.122757241775913,32.56801397522832,-144.62132683998047,36.06066701816341,156.0359025944415
2010-05-12,12.716807800648636,12.73134162792324,12.62718484249199,12.711963653564451,40830300,-0.1259429645335927,37.31776454634772,-93.89945552732976,32.79055793853046,139.42346284187417
2010-05-13,12.748295187099355,12.830652606990164,12.682894358843424,12.692584037780762,37374000,-0.1285496059642792,36.629507560828095,-61.3223421293601,19.420945924539584,118.81415636616508
2010-05-14,12.695004644505982,12.76525100096149,12.600537557237562,12.624759674072266,55944900,-0.1345373841791488,34.2488022300796,-80.12636238902114,26.06858622168988,98.81897185552222
2010-05-17,12.695005835650123,12.818540583528613,12.605382886135166,12.7725191116333,50836200,-0.1259083962038314,42.9483548813005,-42.67837884758787,19.215210429279743,105.26570806906368
2010-05-18,12.915436336212764,13.189150842227296,12.886370057232249,13.009904861450195,96683100,-0.0987761846001262,53.57565879866104,88.09202512392895,15.279131533358273,121.81032237362416
2010-05-19,12.966297784581588,13.022010323190331,12.78705188093353,12.84760856628418,61256100,-0.0893398123358206,47.11400616403105,28.309266339494968,6.394652283533013,121.55355956991562
2010-05-20,12.685318499050531,12.828231230196774,12.426137924194336,12.426137924194336,81768000,-0.1145501153457608,35.23062880917616,-107.18973376363232,18.25898191193277,183.11624320438668
2010-05-21,12.288068564363783,12.443092346191406,12.234778792855057,12.443092346191406,73645800,-0.1316438733242009,35.930696763094886,-164.08007334399628,27.810363590867105,161.80220116071368
2010-05-24,12.36315718791914,12.484270552080382,12.329246776535,12.353468894958496,40673400,-0.1506856527694875,33.84799617782353,-142.91635033755725,24.440662448739907,145.70378796177593
2010-05-25,12.171801651791206,12.232356954899853,12.111246348682563,12.179068565368652,72187200,-0.1777994874272987,30.1817927920082,-202.1676704908845,34.31417301871849,116.3039978985809
2010-05-26,12.1984491758724,12.256583111033716,12.113670347176026,12.11609172821045,57234300,-0.2020401085715093,28.961880585187945,-153.13141575762506,32.246042293110925,34.57973138992092
2010-05-27,12.23720358108261,12.288070594646502,12.188757948246131,12.280803680419922,41941200,-0.2055901818436076,36.22259478536964,-98.46958004042084,29.45596435743979,41.62844656366369
2010-05-28,12.292918142401833,12.336518248883236,12.232360051916864,12.246893882751465,42058500,-0.2087337253113279,35.419955044245846,-77.38806784917635,25.08323850009816,28.155064745567483
2010-06-01,12.30502734068393,12.47700776480771,12.237205109468691,12.334095001220703,48160800,-0.2018616690014685,39.15379855970225,-47.678677256690925,13.147954960497652,31.11687073194213
2010-06-02,12.409184749289244,12.532719526718024,12.358316346564948,12.527873992919922,40997400,-0.1787190082356691,46.54949238710099,-9.04260338497734,8.71777037476502,57.58242589004112
2010-06-03,12.530296759818974,12.61507558299646,12.469740061542982,12.527873992919922,31527300,-0.1585506101059319,46.54949238710099,15.248417998930185,2.3388251714126227,47.00824307502612
2010-06-04,12.452782784561249,12.523027766730566,12.164534556393132,12.208134651184082,72125700,-0.166448586295397,37.76537705450713,-53.57838747737053,20.86889546168116,134.4238640781495
2010-06-07,12.222666559404235,12.443091151275652,12.188754763880524,12.29049015045166,58501800,-0.164169939934796,40.860933693353005,-44.45803374349693,20.868895461681145,105.34912864240324
2010-06-08,12.3026060632762,12.348628935498835,12.239626593590174,12.300183296203612,60946500,-0.1597405507896141,41.23145098617796,-41.97627563189634,20.86889546168115,14.84980699971189
2010-06-09,12.343781556250253,12.440671423456315,12.254157216315404,12.351048469543455,49592700,-0.1503922058562832,43.2410474596535,4.540012820715032,12.806929898773667,36.6957042011055
2010-06-10,12.404340309669465,12.51818680158887,12.368007119112296,12.406763076782228,47551500,-0.1369096626005088,45.44173152179142,80.08691759891443,6.372082516466812,248.1484789474709
2010-06-11,12.346204942026628,12.418872700739897,12.24447091144138,12.319560050964355,42082200,-0.1317425591166348,42.65412466188299,-1.96085518375801,14.721095957724554,187.31541679391265
2010-06-14,12.380115844878713,12.464894659525594,12.32682606663974,12.41160488128662,41700300,-0.1188503114141994,46.39227336595287,59.02246787064031,10.75865338767685,154.75506897472513
2010-06-15,12.401913373272716,12.51091428214079,12.368001578996363,12.50849151611328,42932400,-0.0996662796792318,50.08094421185921,94.5677078392715,6.786740973934695,164.53800190519533
2010-06-16,12.47458462498411,12.493961214580263,12.33409326223484,12.348627090454102,47702100,-0.0962529750428338,44.62473732987263,23.21792472618775,9.365803938806796,112.97429388736536
2010-06-17,12.365577268407815,12.472156783957487,12.343777920970169,12.452778816223145,38001900,-0.0841734337416539,48.55701185811613,43.50458531502839,9.365803938806796,116.5259126139924
2010-06-18,12.452786771278973,12.573898800481675,12.452786771278973,12.48669719696045,76277400,-0.0710444244726069,49.80705227817125,110.32744130907275,0.2394038538468791,104.41610190740238
2010-06-21,12.5254555877165,12.566632932627094,12.283230123089265,12.358319282531738,43965600,-0.0701895138091472,45.31843420706967,2.496987352050568,13.409414557629734,77.56708485129113
2010-06-22,12.370427084820353,12.467318353931583,12.256581991949092,12.275959968566896,40974600,-0.075289805271618,42.662166699084594,-61.89193866813106,15.360017008527231,105.50247572398315
2010-06-23,12.295335420151204,12.363157631374088,12.208133850268148,12.307446479797363,47837700,-0.0759160121566324,44.01323952235174,-91.9832196992179,18.935414302104984,89.17492528574721
2010-06-24,12.288070745272645,12.31229286897671,12.099135131132114,12.118513107299805,44457600,-0.0906130984092943,38.19707822265093,-187.43775715199985,26.461866326781163,159.54023701206236
2010-06-25,12.099133298917224,12.159689985029264,11.820574760437012,11.820574760437012,135999600,-0.1248624432469096,31.19613825513691,-283.43249803222443,41.42860892129477,44.39293421001304
2010-06-28,11.883557672900723,12.055538121740648,11.871446607943977,12.007092475891112,44091600,-0.1353941356248054,38.76304162294662,-178.99024198335815,41.42860892129477,57.43509067753936
2010-06-29,11.910199886596336,11.93200063021984,11.730953947988272,11.844799041748049,61052400,-0.1550489932243159,35.14151713295725,-173.64716050885974,47.65957774025058,138.51968821225014
2010-06-30,11.859331633225748,11.86175439982738,11.629217316843553,11.64375114440918,55166400,-0.1847191669919983,31.246907853828176,-160.47772152504592,51.66919116452328,155.4933265910922
2010-07-01,11.651019245190916,11.726109771248796,11.57108526446945,11.709153175354004,54343200,-0.2006427118686069,33.81653021055543,-134.41698528661829,53.84493439496472,157.30512115268172
2010-07-02,11.733375321320636,11.733375321320636,11.588039819802589,11.626795768737791,40743900,-0.2174017186459487,32.18524464742696,-112.39675316462592,52.91835906265956,106.05206137112742
2010-07-06,11.951377761524771,11.975599884266993,11.689774400637956,11.764864921569824,54676800,-0.2170404186741201,37.61821605779727,-63.85082626972836,25.730627135667778,121.62302675632137
2010-07-07,11.786662350662322,11.861752859317868,11.66555037072932,11.849641799926758,48528600,-0.207521125907899,40.7566862426878,-59.58925695936416,27.1260270549969,114.71020330074
2010-07-08,11.946535213448664,11.946535213448664,11.818154896480086,11.912623405456545,37950000,-0.1926739037734925,43.04904313131511,-28.898807236666556,18.71881050282748,86.03410603803502
2010-07-09,11.929581614678916,12.002248002453788,11.90535809939812,11.97318172454834,34821600,-0.1740148877147298,45.242996202830106,0.1369702717580333,13.41109758327123,82.74855865029194
2010-07-12,12.057956662234512,12.19118111741582,12.033734538027808,12.140314102172852,40322700,-0.1440804274853704,50.86845784149811,69.36450117793986,2.507252963319528,112.96013262730722
2010-07-13,12.196030145896987,12.27838761879474,12.135474811146011,12.242053031921388,39659400,-0.1108696345908573,53.96861553222681,115.41032092697968,8.865683257935531,107.34142074611022
2010-07-14,12.123355242294569,12.19844575374281,12.120933861939434,12.196022987365724,32124900,-0.0872582233749152,52.35888675932991,105.56428640490792,7.605480070565104,94.35557015146402
2010-07-15,12.193606538887805,12.217828668367854,12.089449718896567,12.210561752319336,36766800,-0.066605071247892,52.83738474377503,106.22591745729864,4.7773410935618745,22.621521254453715
2010-07-16,12.14757887406795,12.191178967154343,11.994976469232617,12.03131103515625,47766600,-0.0639639970616912,46.62024242649839,55.92311837132243,3.424911394654932,213.41871848501063
2010-07-19,12.043426455503589,12.065225816928365,11.890823995417804,11.994980812072754,35688000,-0.0640639824089426,45.45288776445442,20.214375730637297,11.637484530054602,250.67117010604508
2010-07-20,11.931999173966862,12.36073737741442,11.931999173966862,12.324402809143066,48851700,-0.0371335668046413,56.16982552370226,93.3191888963328,11.387472479837909,45.06790439349535
2010-07-21,12.35346953734956,12.35346953734956,12.137889068513193,12.196022987365724,36933300,-0.0258521891731984,51.89104311257066,89.21215986862153,11.387472479837902,123.7339089462574
2010-07-22,12.24447091144138,12.37527259992082,12.234781230135912,12.319560050964355,35952600,-0.0068640826600923,55.41094519599604,107.26219439832236,12.924206198961397,93.96610386377832
2010-07-23,12.33167368118299,12.549677002722555,12.329252299869024,12.515765190124512,39139200,0.0237425541439808,60.37028005202328,155.8852277342099,24.24188315922973,85.94398034670161
2010-07-26,12.515762819175416,12.515762819175416,12.33167134510764,12.384961128234863,42336300,0.0370170304164414,55.90602197715573,120.37785578646076,24.24188315922973,16.013291872780442
2010-07-27,12.30502508929485,12.426138471342105,12.27111467290282,12.343782424926758,36885600,0.0437105038085618,54.538711641936935,84.55878965874757,18.06249154513011,0.127141607120723
2010-07-28,12.305026453544023,12.447939206827632,12.305026453544023,12.384961128234863,27985500,0.0517414635243032,55.705371493506775,90.24099772622768,19.612590960910843,1.0647677947576124
2010-07-29,12.409180645398177,12.54240367431992,12.30502249351936,12.368001937866213,28891500,0.0560910097847298,55.078466848197536,88.57281819443767,26.133475117587967,8.842494320680036
2010-07-30,12.25900513651454,12.414027568211363,12.232358858569029,12.399495124816896,40654200,0.0613718371838682,56.06722311111463,48.02942830504543,18.191337240380157,37.52248685297336
2010-08-02,12.486689220242058,12.523023776007436,12.341355155245282,12.452778816223145,41583000,0.0690603942932774,57.76120429139545,86.2082121483403,25.7442757903759,44.36586642429919
2010-08-03,12.414028769897072,12.510920051372898,12.360740366914484,12.423718452453612,32005800,0.071978973901162,56.48205325361678,73.52635887052058,25.7442757903759,40.240904001034025
2010-08-04,12.363160679174731,12.52545279930339,12.355893764391189,12.498807907104492,24206700,0.0794353791056856,59.008126520938745,81.19658224675855,26.789467467653022,14.836471454919383
2010-08-05,12.508497674724453,12.51576459036312,12.406763627827967,12.503653526306152,22317000,0.0847585906511785,59.172822092801866,87.5667440119981,26.78946746765301,192.56219949139543
2010-08-06,12.455201662150696,12.544824600219728,12.380112548098737,12.544824600219728,24810900,0.091247590314957,60.62053216166136,98.81923570060091,29.10369981417406,212.00402065634825
2010-08-09,12.554518330170447,12.678053102142531,12.547251415816538,12.6102294921875,24796200,0.1005091900909604,62.87283479626245,195.31903924247945,38.67473471370776,309.2881598876689
2010-08-10,12.573897240195295,12.711965851128369,12.520607454990714,12.648987770080566,26537400,0.1097118537919357,64.18026406993714,182.2735404750547,40.863219537632666,249.2635251411917
2010-08-11,12.57662654876825,12.57662654876825,12.420697971004058,12.430442810058594,33918900,0.0982378544243722,52.87377559753611,23.391978681972315,26.536453586690488,132.8269669541914
2010-08-12,12.31836256036154,12.371963330361629,12.184362029472064,12.28668975830078,38390700,0.0766612541594273,47.007597293990194,-152.8560340651354,0.4979748814454975,143.47932517553826
2010-08-13,12.2623304504675,12.362222701804058,12.181930662226526,12.27938461303711,30285900,0.0583001312053514,46.72390305506656,-132.1135204987733,0.2693761934678992,141.9108892031694
2010-08-16,12.22335089264268,12.320806258135674,12.196550492868168,12.281824111938477,28946100,0.0434448509547706,46.83928284604914,-123.85886851211431,0.2693761934678955,123.51826764147418
2010-08-17,12.374406500216384,12.57662654876825,12.342733682121962,12.430442810058594,48946500,0.0431666232471759,53.453012458155655,15.0665848829799,21.937162717566093,76.6867811406813
2010-08-18,12.425569186635792,12.503533467964042,12.332986254030669,12.391459465026855,47235000,0.0393469287358758,51.638259419847145,-17.912237093847303,20.859687684353013,63.50864241445293
2010-08-19,12.352476054871117,12.415823072523493,12.181930252576436,12.196547508239746,46902300,0.0203573603723725,43.6574370311928,-118.77808630614302,5.327097790799964,1.4551809643273774
2010-08-20,12.223351014076412,12.296442887450173,12.18924128728712,12.235532760620115,35105100,0.0083574353729343,45.472688058866815,-109.03523363009568,5.327097790799973,10.13689642127338
2010-08-23,12.320806139963622,12.547391082409174,12.276951574440275,12.459680557250977,43973400,0.0167412792171717,54.54121458832262,10.8436315509336,24.116925056768917,112.30738099233642
2010-08-24,12.34516799116914,12.600988811912638,12.328113827430766,12.498661041259766,50102400,0.0262285883127351,55.91436213313988,40.37736208942879,27.42978084736449,125.41294960333502
2010-08-25,12.486479395207928,12.61804448412513,12.44749864401887,12.559571266174316,44527200,0.0382216992689627,58.0468735602654,76.11284746128528,28.49950982636878,135.15559267493532
2010-08-26,12.576626052677575,12.576626052677575,12.36466117343222,12.41826057434082,35696100,0.0359097885696719,51.7880424027756,24.218270382346745,19.301302711425976,160.1142633500967
2010-08-27,12.430440999444995,12.48647730112498,12.357350534847953,12.42556858062744,35805000,0.0342722090239231,52.0758336244499,15.384177725441054,18.49515343380725,128.05249803087284
2010-08-30,12.430440828439492,12.486477129348584,12.311057507328677,12.31593132019043,25507500,0.0238526463361363,47.49528766139919,-8.889885907463043,13.275390208149426,119.86188079834498
2010-08-31,12.3061885644627,12.44993541403868,12.211170098488983,12.216042518615724,76078200,0.0074490088188206,43.72196456838887,-60.21300964705341,2.757171354321464,55.948533537835466
2010-09-01,12.301313403481451,12.530333827749647,12.294004077864122,12.474297523498535,40294500,0.0151138059247522,53.91588713129853,42.92725339648517,10.000962452102293,120.34087257080552
2010-09-02,12.454803045768132,12.622913306640244,12.454803045768132,12.610730171203612,33618300,0.0318302677941932,58.22127091081632,132.78711420477026,17.611685002366226,125.26043588179296
